longitude    latitude     depth_km        density_kgm3   
125.00000    -4.00000     1.154           1038.20        
125.00000    -4.00000     2.309           1038.20        
125.00000    -4.00000     3.463           1038.20        
125.00000    -4.00000     4.617           1038.20        
125.08333    -4.00000     0.000           1037.73        
125.08333    -4.00000     1.099           1037.73        
125.08333    -4.00000     2.198           1037.73        
125.08333    -4.00000     3.297           1037.73        
125.08333    -4.00000     4.396           1037.73        
125.16667    -4.00000     0.000           1037.24        
125.16667    -4.00000     1.042           1037.24        
125.16667    -4.00000     2.084           1037.24        
125.16667    -4.00000     3.126           1037.24        
125.16667    -4.00000     4.168           1037.24        
125.25000    -4.00000     0.000           1037.01        
125.25000    -4.00000     1.020           1037.01        
125.25000    -4.00000     2.039           1037.01        
125.25000    -4.00000     3.059           1037.01        
125.25000    -4.00000     4.079           1037.01        
125.33333    -4.00000     0.000           1038.08        
125.33333    -4.00000     1.135           1038.08        
125.33333    -4.00000     2.270           1038.08        
125.33333    -4.00000     3.405           1038.08        
125.33333    -4.00000     4.540           1038.08        
125.41667    -4.00000     0.000           1038.44        
125.41667    -4.00000     1.180           1038.44        
125.41667    -4.00000     2.360           1038.44        
125.41667    -4.00000     3.541           1038.44        
125.41667    -4.00000     4.721           1038.44        
125.50000    -4.00000     0.000           1038.44        
125.50000    -4.00000     1.171           1038.44        
125.50000    -4.00000     2.341           1038.44        
125.50000    -4.00000     3.512           1038.44        
125.50000    -4.00000     4.682           1038.44        
125.58333    -4.00000     0.000           1038.67        
125.58333    -4.00000     1.204           1038.67        
125.58333    -4.00000     2.407           1038.67        
125.58333    -4.00000     3.611           1038.67        
125.58333    -4.00000     4.814           1038.67        
125.66667    -4.00000     0.000           1038.91        
125.66667    -4.00000     1.230           1038.91        
125.66667    -4.00000     2.459           1038.91        
125.66667    -4.00000     3.689           1038.91        
125.66667    -4.00000     4.918           1038.91        
125.75000    -4.00000     0.000           1038.79        
125.75000    -4.00000     1.217           1038.79        
125.75000    -4.00000     2.435           1038.79        
125.75000    -4.00000     3.652           1038.79        
125.75000    -4.00000     4.870           1038.79        
125.83333    -4.00000     0.000           1039.02        
125.83333    -4.00000     1.236           1039.02        
125.83333    -4.00000     2.472           1039.02        
125.83333    -4.00000     3.708           1039.02        
125.83333    -4.00000     4.945           1039.02        
125.91667    -4.00000     0.000           1039.14        
125.91667    -4.00000     1.248           1039.14        
125.91667    -4.00000     2.497           1039.14        
125.91667    -4.00000     3.745           1039.14        
125.91667    -4.00000     4.994           1039.14        
126.00000    -4.00000     0.000           1038.67        
126.00000    -4.00000     1.195           1038.67        
126.00000    -4.00000     2.389           1038.67        
126.00000    -4.00000     3.584           1038.67        
126.00000    -4.00000     4.779           1038.67        
126.08333    -4.00000     0.000           1035.27        
126.08333    -4.00000     1.132           1035.27        
126.08333    -4.00000     2.265           1035.27        
126.08333    -4.00000     3.397           1035.27        
126.16667    -4.00000     0.000           1031.24        
126.16667    -4.00000     1.847           1031.24        
126.25000    -4.00000     0.000           1031.37        
126.25000    -4.00000     1.924           1031.37        
126.33333    -4.00000     0.000           1035.91        
126.33333    -4.00000     1.228           1035.91        
126.33333    -4.00000     2.455           1035.91        
126.33333    -4.00000     3.683           1035.91        
126.41667    -4.00000     0.000           1038.67        
126.41667    -4.00000     1.199           1038.67        
126.41667    -4.00000     2.399           1038.67        
126.41667    -4.00000     3.598           1038.67        
126.41667    -4.00000     4.798           1038.67        
126.50000    -4.00000     0.000           1038.91        
126.50000    -4.00000     1.224           1038.91        
126.50000    -4.00000     2.447           1038.91        
126.50000    -4.00000     3.671           1038.91        
126.50000    -4.00000     4.895           1038.91        
126.58333    -4.00000     0.000           1038.91        
126.58333    -4.00000     1.225           1038.91        
126.58333    -4.00000     2.449           1038.91        
126.58333    -4.00000     3.674           1038.91        
126.58333    -4.00000     4.898           1038.91        
126.66667    -4.00000     0.000           1036.99        
126.66667    -4.00000     1.033           1036.99        
126.66667    -4.00000     2.067           1036.99        
126.66667    -4.00000     3.100           1036.99        
126.66667    -4.00000     4.133           1036.99        
126.75000    -4.00000     0.000           1037.10        
126.75000    -4.00000     1.047           1037.10        
